"466","0000-00-00","Lanikai Juice menu Jp Kailua all.jpg","Lanikai Juice menu Japanese ","restaurant","2","English, Japanese","0","1","0","0","0","0","Oahu","Kailua","Kailua","Kailua Rd",,"bus","cont","menu (duplicate on window)","0","0","1"
"468","0000-00-00","Lanikai Juice menu wall Kailua.jpg","Lanikai Juice menu wall Kailua","restaurant","1","English","0","1","0","0","21.39403889","-157.7415306","Oahu","Kailua","Kailua","Kailua Rd",,"bus","cont","main menu on wall inside","0","0","1"
"469","0000-00-00","Lanikai Juice tourists cashier Kailua.jpg","Lanikai Juice tourists cashier Kailua","restaurant","1","English","0","1","0","0","21.39393333","-157.7414694","Oahu","Kailua","Kailua","Kailua Rd",,"bus","cont","menu at Lanikai Juice","0","0","1"
"471","0000-00-00","Lanikai juice wall.jpg","Lanikai Juice wall","restaurant","1","English","0","0","0","0","0","0","Oahu","Kailua","Kailua","Kailua Rd",,"bus","con","shop name lanikai juice","0","0","1"
"472","0000-00-00","Lanikai poster buy 3 and receive the fourth free.jpg","Lanikai poster buy 3 and receive the 4th free","restaurant","2","English, Japanese","0","0","0","0","0","0","Oahu","Kailua ","Kailua","Kailua Rd",,"bus","con","Lanikai poster buy 3 and receive the fourth free","0","0","1"
"473","0000-00-00","Lanikai sticker.jpg","Lanikai Bath and Body poster","retail, home","1","English","0","0","0","0","21.39391389","-157.7412417","Oahu","Kailua ","Kailua","Kailua Rd",,"bus","con","Lanikai sticker","0","0","1"
"475","0004-01-17","Lanikai.jpg","on the way to Lanikai Beach","street/traffic/parking","1","Hawaiian","0","0","0","0","0","0","Oahu","Kailua","Kailua","Alapapa St","yes","govn","con","Lanika","0","0","1"
"476","0000-00-00","Lau hala lane Kailua.jpg","Lau hala lane Kailua","street/traffic/parking","2","English, Hawaiian","0","0","0","0","21.39374167","-157.7414083","Oahu","Kailua","Kailua","Kailua Rd",,"street sign","cont","Lauhala Lane","0","0","1"
"478","0000-00-00","Lau hala shops.jpg","Lau hala shops poster","office/building","2","English, Hawaiian","0","0","0","0","21.39395833","-157.7415778","Oahu","Kailua","Kailua","Kailua Rd",,"bus","con","Lau hala shops","0","0","1"
"479","0003-07-17","Laundermat.jpg","U-wash-n-dry Laundermat","service","1","English","0","0","0","0","21.39380278","-157.7448583","Oahu","Kailua ","Kailua","Oneawa St",,"bus","cont","shop name Laundermat.","0","0","1"
"480","0000-00-00","leahi health.jpg","Leahi Health Food and Drink","restaurant","2","Hawaiian, English","0","0","0","0","0","0","Oahu","Kailua ","Kailua","Kuulei Rd",,"bus","cont","shop name leahi health","0","0","1"
"481","0000-00-00","leahi menu.jpg","Leahi Health menu","restaurant","1","English","0","1","0","0","21.39483333","-157.7432861","Oahu","Kailua ","Kailua","Kuulei Rd",,,,"leahi menu","0","0","1"
"482","0000-00-00","let me hold that for you.jpg","let me hold that for you sign for ice cream","restaurant","1","English","0","1","0","0","0","0","Oahu","Kailua","Kailua","Kailua Rd",,"bus","con","led me hold that for you","0","0","1"
"486","0000-00-00","lemongrass signs.jpg","Lemongrass caf_ signs","restaurant","1","English","0","0","0","0","21.39375833","-157.7452556","Oahu","Kailua","Kailua","Kainehe St",,"bus","con","lemongrass signs","0","0","1"
"487","0000-00-00","lemongrass.jpg","Lemongrass Caf_","restaurant","1","English","0","0","0","0","0","0","Oahu","Kailua","Kailua","Kainehe St",,"bus","con","lemongrass","0","0","1"
"489","0000-00-00","Line start sign maui tacos.jpg","Line starts here sign Maui Tacos ","restaurant","2","English, Japanese","0","1","0","0","21.39312778","-157.7406","Oahu","Kailua ","Kailua","Hahani St",,"bus","con","Line start sign maui tacos","0","0","1"
"490","0000-00-00","Locations sign on the wall.jpg","Locations sign on the wall","realty","1","English","0","0","0","0","21.39202222","-157.7410583","Oahu","Kailua ","Kailua","Hekili St",,"bus","cont","shop sign location","0","0","1"
"491","0000-00-00","Locations.jpg","Locations","realty","1","English","1","0","0","0","21.39181944","-157.7411806","Oahu","Kailua ","Kailua","Hekili St",,"bus","cont","shop sign location","0","0","1"
"492","0000-00-00","locker sign1 Beach Adventures.jpg","Locker sign1 Kailua Beach Adventures","sports/leisure","1","Japanese","0","1","0","0","21.39693889","-157.7311861","Oahu","Kailua","Kailua","Kailua Rd",,"bus","cont","warning about lockers to customers","0","0","1"
"493","0000-00-00","locker sign2 Beach adventures.jpg","locker sign2 Kailua Beach adventures","sports/leisure","1","Japanese","0","1","0","0","21.39695278","-157.7311556","Oahu","Kailua","Kailua","Kailua Rd",,"bus","cont","warning about locking lockers to customers","0","0","1"
"494","0000-00-00","lomilomi hana lima.jpg","lomilomi hana lima","service","1","Hawaiian","0","0","0","0","21.39690278","-157.7420806","Oahu","Kailua ","Kailua","Uluniu St",,"bus","con","lomilomi hana lima","0","0","1"
"496","0000-00-00","Longs drug casher kailua map Japanes emap.jpg","Longs Drugs cashier Kailua map Japanese","information","1","Japanese","0","1","0","0","21.39370833","-157.7422028","Oahu","Kailua","Kailua","Kailua Rd",,"bus","decont","Longs drug casher kailua map Japanes emap","0","0","1"
"497","0003-07-17","los garcias.jpg","Los Garcia's","restaurant","1","English","0","0","0","0","21.39484167","-157.7435","Oahu","Kailua ","Kailua","Oneawa St",,"bus","cont","shop name los carcia's","0","0","1"
"498","0003-07-17","love life door down to earth.jpg","love life door Down to Earth vegetarian grocery","grocery","1","English","0","0","0","0","21.38992222","-157.7401722","Oahu","Kailua ","Kailua","Hamakua Rd",,"bus","cont","love life door down to earth","0","0","1"
"499","0000-00-00","lower prices sign GNC.jpg","lower prices sign GNC","retail, health","1","English","0","1","0","0","0","0","Oahu","Kailua ","Kailua","Kailua Rd",,"bus","con","lower prices sign GNC","0","0","1"
"500","0000-00-00","lslandsnow.jpg","lsland Snow","restaurant","1","English","0","0","0","0","0","0","Oahu","Kailua ","Kailua","Kailua Rd",,"bus","con","shopname islandsnow","0","0","1"
"501","0000-00-00","mac made easy .jpg","Mac made easy","service","1","English","0","0","0","0","0","0","Oahu","Kailua","Kailua","Kailua Rd",,"bus","con","mac made easy","0","0","1"
"502","0000-00-00","Made in hawaii sign.jpg","Made in Hawaii sign","retail","1","English","0","0","0","0","21.39379722","-157.74115","Oahu","Kailua ","Kailua","Kailua Rd",,"bus","con","Made in hawaii sign","0","0","1"
"503","0000-00-00","madre chocolate blackboad.jpg","Madre Chocolate blackboad","retail, food","1","English","0","1","0","0","21.39375278","-157.7452694","Oahu","Kailua","Kailua","Kainehe St",,"bus","con","madre chocolate blackboad","0","0","1"
"504","0000-00-00","madre chocolate inside cacao.jpg","Madre chocolate inside cacao","retail, food","0",,"1","1","0","0","0","0","Oahu","Kailua","Kailua","Kainehe St",,,,"madre chocolate inside cacao","0","0","1"
"505","0000-00-00","madre chocolate inside picture.jpg","Madre Chocolate inside picture","retail, food","0",,"1","1","0","0","21.39376667","-157.7452694","Oahu","Kailua","Kailua","Kainehe St",,,,"madre chocolate inside picture","0","0","1"
"506","0000-00-00","Madre chocolate open.jpg","Madre Chocolate open","retail, food","1","English","0","0","0","0","21.39360556","-157.7451944","Oahu","Kailua","Kailua","Kainehe St",,"bus","con","Madre chocolate open","0","0","1"
"507","0000-00-00","Madre chocolate.jpg","Madre Chocolate","retail, food","1","English","0","0","0","0","21.39360556","-157.7451944","Oahu","Kailua","Kailua","Kainehe St",,"bus","con","shop name Madre chocolate","0","0","1"
"508","0002-03-17","magazine blue lani.jpg","magazine Blue Lani","information","1","Japanese","0","1","0","0","21.39509444","-157.7453917","Oahu","Kailua ","Kailua","Oneawa St",,"bus","decont","magazine blue lani","0","0","1"
"509","0000-00-00","magazine front pages mahaloha.jpg","magazine front pages Mahaloha","information","3","Japanese, English, Hawaiian","0","0","0","0","21.3918","-157.7415167","Oahu","Kailua ","Kailua","Hekili St",,"bus","descont","magazine front page","0","0","1"
"510","0000-00-00","magazine island zion.jpg","magazine Island Zion","information","1","Japanese","0","0","0","0","21.39736667","-157.7418667","Oahu","Kailua ","Kailua","Uluniu St",,"bus","decont","magazine island zion","0","0","1"
"511","0000-00-00","magazine madre chocolate.jpg","magazine madre chocolate","information","1","Japanese","0","1","0","0","21.39375278","-157.7453167","Oahu","Kailua","Kailua","Kainehe St",,"bus","decont","magazine madre chocolate","0","0","1"
"512","0000-00-00","magazine page island treasure.jpg","magazine page island treasure","information","1","Japanese","0","1","0","0","0","0","Oahu","Kailua","Kailua","Kailua Rd",,"bus","con","magazine page island treasure","0","0","1"
"513","0000-00-00","magazine page oggi.jpg","magazine page advertising acai bowls","information","1","Japanese","0","0","0","0","21.39723889","-157.7418833","Oahu","Kailua ","Kailua","Uluniu St",,"bus","cont","magazine page oggi","0","0","1"
"515","0000-00-00","magazine.jpg","free magazines rack","information","1","English","0","0","0","0","21.39361944","-157.7405083","Oahu","Kailua ","Kailua","Kailua Rd",,"bus","con","free magazine","0","0","1"
"516","0000-00-00","mahalo burger menu inside.jpg","Mahaloha Burger menu inside","restaurant","1","English","0","1","0","0","21.39201111","-157.7417611","Oahu","Kailua","Kailua","Kailua Rd",,"bus","con","mahalo burger menu inside","0","0","1"
"517","0002-03-17","Mahalo whole foods parking.jpg","Mahalo Whole foods parking","grocery","1","Hawaiian","0","0","0","0","21.39281389","-157.7435306","Oahu","Kailua ","Kailua","Kailua Rd",,"bus","cont","Mahalo whole foods parking","0","0","1"
"518","0000-00-00","mahaloha burger.jpg","Mahaloha burger","restaurant","2","English, Hawaiian","0","0","0","0","0","0","Oahu","Kailua ","Kailua","Hekili St",,"bus","cont","shop name","0","0","1"
"519","0000-00-00","Mahaloha menu.jpg","Mahaloha menu","restaurant","2","English, Hawaiian","0","0","0","0","21.39191111","-157.7415167","Oahu","Kailua ","Kailua","Hekili St",,"bus","cont","Menu","0","0","1"
"520","0000-00-00","Mahaloha open.jpg","Mahaloha open","restaurant","1","English","0","0","0","0","0","0","Oahu","Kailua ","Kailua","Hekili St",,"bus","cont","shop open sign","0","0","1"
"521","0000-00-00","mahaloha shop sign.jpg","mahaloha shop sign","restaurant","2","English, Hawaiian","0","0","0","0","0","0","Oahu","Kailua ","Kailua","Hekili St",,"bus ","cont","shop name","0","0","1"
"522","0000-00-00","mahina.jpg","Mahina","retail, clothing","1","Hawaiian","0","0","0","0","0","0","Oahu","Kailua ","Kailua","Hahani St",,"bus","con","shop name mahina","0","0","1"
"523","0000-00-00","Maiko tourists Kailua map.jpg","Maiko tourists Kailua map","information","0",,"1","0","0","0","0","0","Oahu","Kailua","Kailua","Kailua Rd",,,,"tourists with map","0","0","1"
"525","0000-00-00","mail tourists beach adventures Kailua.jpg","mail tourists beach adventures Kailua","sports/leisure","2","Japanese, Hawaiian","0","1","0","0","0","0","Oahu","Kailua","Kailua","Kailua Rd",,"bus","cont","mailbox sign for Jp tourists","0","0","1"
"526","0000-00-00","makai animal clinic.jpg","Makai Animal Clinic","medical","2","English, Hawaiian","0","0","0","0","21.39616111","-157.7440333","Oahu","Kailua ","Kailua","Uluniu St",,"bus","con","shop name makai animal clinic","0","0","1"
"527","0000-00-00","mama nita scones.jpg","Mama Nita Scones","restaurant","1","English","0","0","0","0","21.39561944","-157.7414389","Oahu","Kailua ","Kailua","Kuulei Rd",,"bus","cont","shop name mama nita scones","0","0","1"
"528","0000-00-00","manoa chocolate factory.jpg","Manoa Chocolate Factory","retail, food","2","English, Japanese","0","0","0","0","0","0","Oahu","Kailua ","Kailua","Uluniu St",,"bus","con","manoa chocolate factory","0","0","1"
"529","0000-00-00","Map biking path 2 Kailua.jpg","Map biking path 2 Kailua","sports/leisure","1","Japanese","0","0","0","0","21.39203333","-157.7410889","Oahu","Kailua","Kailua","Kailua Rd",,"bus",,"map biking path","0","0","1"
"530","0004-01-17","map direction to go to kailua beach lanikai beach pillbox.jpg","map to go to Kailua beach Lanikai Beach Pillbox","sports/leisure","1","Japanese","0","0","0","0","21.393825","-157.7453472","Oahu","Kailua","Kailua","Kainehe St",,"bus","con","map direction to go to kailua beach lanikai beach pillbox","0","0","1"
"531","0000-00-00","map English.jpg","map English Kailua town","information","1","English","0","1","0","0","21.39476111","-157.7432111","Oahu","Kailua ","Kailua","Kuulei Rd",,"bus","decont","map kailua English kailua icecream","0","0","1"
"532","0000-00-00","map Kailua town.jpg","map Kailua town","information","1","English","0","0","0","0","0","0","Oahu","Kailua","Kailua","Kailua Rd",,"bus","decont","Kailua town map on shop","0","0","1"
"534","0000-00-00","Marina pet.jpg","Marina Pet Supply ","retail, pets","1","English","0","0","0","0","21.39368333","-157.7453167","Oahu","Kailua","Kailua","Kainehe St",,"bus","con","Marina pet ","0","0","1"
"535","0000-00-00","massage acupuncture.jpg","Massage Acupuncture","service","1","English","0","0","0","0","21.39436389","-157.7460639","Oahu","Kailua","Kailua","Kainehe St",,"bus","con","massage acupuncture","0","0","1"
"536","0000-00-00","mat splash.jpg","mat Olukai","retail, clothing","1","Hawaiian","0","0","0","0","21.39189167","-157.7417611","Oahu","Kailua ","Kailua","Hekili St",,,,,"0","0","1"
"537","0000-00-00","maui tacos posters.jpg","Maui Tacos posters","restaurant","1","English","0","0","0","0","0","0","Oahu","Kailua ","Kailua","Hahani St",,"bus","con","maui tacos posters","0","0","1"
"538","0000-00-00","Maui tacos.jpg","Maui Tacos","restaurant","1","English","0","0","0","0","0","0","Oahu","Kailua ","Kailua","Hahani St",,"bus","con","shop name maui tacos","0","0","1"
"540","0000-00-00","menu bee and tea 2.jpg","menu Bee and Tea 2","restaurant","1","English","0","1","0","0","0","0","Oahu","Kailua ","Kailua","Hekili St",,"bus","con","menu bee and tea","0","0","1"
"542","0000-00-00","menu bee and tea.jpg","menu Bee and Tea","restaurant","1","English","0","1","0","0","0","0","Oahu","Kailua ","Kailua","Hekili St",,"bus","con","menu bee and tea","0","0","1"
"543","0000-00-00","menu chadlo.jpg","menu Chadlou","restaurant","1","English","0","1","0","0","0","0","Oahu","Kailua","Kailua","Uluniu St",,"bus","con","menu chadlo","0","0","1"
"544","0000-00-00","menu English miyoshi.jpg","menu English Miyoshi ","restaurant","1","English","0","0","0","0","21.39394444","-157.7420194","Oahu","Kailua","Kailua","Kailua Rd",,"bus","con","menu English miyoshi ","0","0","1"
"545","0000-00-00","menu mexico lindo.jpg","menu Mexico Lindo","restaurant","2","English, Spanish","0","0","0","0","21.39403056","-157.7415306","Oahu","Kailua ","Kailua","Kailua Rd",,"bus","con","menu mexico lindo","0","0","1"
"547","0000-00-00","menu screen cookies and creams.jpg","menu screen Cookies and Creams","restaurant","1","English","0","1","0","0","21.39390278","-157.7417917","Oahu","Kailua","Kailua","Kailua Rd",,"bus","con","menu screen cookies and creams","0","0","1"
"548","0000-00-00","menu screen teddys bigger burger.jpg","menu screen Teddy's Bigger Burger","restaurant","1","English","0","1","0","0","21.39301944","-157.7406306","Oahu","Kailua ","Kailua","Hahani St",,"bus","con","menu screen teddy's bigger burger","0","0","1"
"549","0000-00-00","Menuon boad morning brew inside.jpg","Menu on board Morning Brew inside","restaurant","1","English","0","1","0","0","21.39392778","-157.7413944","Oahu","Kailua","Kailua","Kailua Rd",,,,"menu morning brew","0","0","1"
"550","0000-00-00","mexico lindo phone.jpg","Mexico Lindo phone","restaurant","1","English","0","0","0","0","0","0","Oahu","Kailua ","Kailua","Kailua Rd",,"bus","con","mexico lindo phone","0","0","1"
"551","0000-00-00","Mexico Lindo.jpg","Mexico Lindo","restaurant","1","English","0","0","0","0","0","0","Oahu","Kailua ","Kailua","Kailua Rd",,"bus","con","shop name mexico lindo","0","0","1"
"553","0000-00-00","Miyoshi ramen.jpg","Miyoshi ramen","restaurant","2","English, Japanese","0","0","0","0","21.39395278","-157.7418667","Oahu","Kailua","Kailua","Kailua Rd",,"bus","con","Miyoshi ramen","0","0","1"
"554","0000-00-00","model nori kohana massage.jpg","model Nori Kohana massage","service","0",,"1","0","0","0","0","0","Oahu","Kailua","Kailua","Kainehe St",,,,"model nori kohana massage","0","0","1"
"555","0003-07-17","moke's .jpg","Moke's Restaurant","restaurant","1","English","0","0","0","0","0","0","Oahu","Kailua ","Kailua","Oneawa St",,"bus","cont","shop name moke'","0","0","1"
"556","0003-07-17","mokes Japanese tourists carries map and guidebook.jpg","moke's Japanese tourists carries map and guidebook","information","0",,"1","1","0","0","0","0","Oahu","Kailua ","Kailua","Oneawa St",,,,"moke's Japanese tourists carries map and guidebook","0","0","1"
"557","0003-07-17","mokes menu.jpg","moke's menu","restaurant","1","English","0","1","0","0","21.39435278","-157.7449639","Oahu","Kailua ","Kailua","Oneawa St",,"bus","cont","moke's menu","0","0","1"
"558","0003-07-17","mokes tag.jpg","moke's tag","restaurant","1","English","0","1","0","0","0","0","Oahu","Kailua ","Kailua","Oneawa St",,"bus","cont","moke's tag","0","0","1"
"559","0004-01-17","Moke's Tshirts.jpg","Moke's Tshirts.","restaurant","0",,"1","0","0","0","0","0","Oahu","Kailua","Kailua","Hoolai St.",,,,,"0","0","1"
"560","0003-07-17","mokes window.jpg","Moke's window","restaurant","1","English","0","0","0","0","21.39438333","-157.7446139","Oahu","Kailua ","Kailua","Oneawa St",,"bus","cont","moke's window","0","0","1"
"561","0000-00-00","morning brew blackboad sign.jpg","Morning Brew blackboard sign","restaurant","1","English","0","0","0","0","21.39387778","-157.7413778","Oahu","Kailua ","Kailua","Kailua Rd",,"bus","con","morning brew blackboad sign","0","0","1"
"562","0000-00-00","morning brew inside shop.jpg","Morning Brew inside shop","restaurant","0",,"1","1","0","0","21.39391667","-157.7411806","Oahu","Kailua","Kailua","Kailua Rd",,,,,"0","0","1"
"563","0000-00-00","morning brew inside.jpg","Morning Brew inside","restaurant","0",,"1","1","0","0","21.39379167","-157.7411944","Oahu","Kailua","Kailua","Kailua Rd",,,,"around counter ","0","0","1"
"564","0000-00-00","Morning Brew Jp menu.jpg","Morning Brew Japanese menu","restaurant","2","Japanese, English","0","0","0","0","0","0","Oahu","Kailua","Kailua","Kailua Rd",,"bus","cont","menu for breakfast 2, mostly Jp","0","0","1"
"565","0000-00-00","morning brew painting.jpg","Morning Brew painting","art/sculpture","0",,"1","1","0","0","21.39388889","-157.7409833","Oahu","Kailua","Kailua","Kailua Rd",,,,"morning brew painting","0","0","1"
"566","0000-00-00","morning brew recomended breakfast lunch.jpg","Morning Brew recomended breakfast lunch","restaurant","1","Japanese","0","0","0","0","21.39374444","-157.7412556","Oahu","Kailua","Kailua","Kailua Rd",,"bus","con","morning brew recomended breakfast lunch menu","0","0","1"
"567","0000-00-00","Morning brew try out fresh coffee.jpg","Morning Brew try out fresh coffee","restaurant","1","English","0","0","0","0","0","0","Oahu","Kailua ","Kailua","Kailua Rd",,"bus","con","Morning brew try out fresh coffee","0","0","1"
"568","0000-00-00","Morning brew wall.jpg","Morning Brew wall","restaurant","1","English","0","0","0","0","0","0","Oahu","Kailua","Kailua","Kailua Rd",,"bus","con","shop name lanikai bath and body","0","0","1"
"569","0000-00-00","Morning brew.jpg","Morning Brew","restaurant","1","English","0","0","0","0","0","0","Oahu","Kailua ","Kailua","Kailua Rd",,"bus","con","shop nameMorning brew","0","0","1"
"573","0000-00-00","muse Japanse sign.jpg","Muse Japanese sign follow us","retail, clothing","2","English, Japanese","0","0","0","0","0","0","Oahu","Kailua ","Kailua","Uluniu St",,"bus","con","muse Japanse sign ","0","0","1"
"574","0000-00-00","muse open.jpg","Muse open","retail, clothing","1","English","0","0","0","0","0","0","Oahu","Kailua ","Kailua","Uluniu St",,"bus","con","muse open","0","0","1"
"575","0000-00-00","muse room.jpg","Muse room","retail, clothing","1","English","0","0","0","0","0","0","Oahu","Kailua ","Kailua","Uluniu St",,"bus","con","shop name muse room","0","0","1"
"576","0000-00-00","muse.jpg","Muse","retail, clothing","0",,"1","0","0","0","21.39689444","-157.7426611","Oahu","Kailua ","Kailua","Uluniu St",,,,"muse","0","0","1"
"577","0000-00-00","nalu counter 2.jpg","Nalu counter 2","restaurant","0",,"1","1","0","0","21.39215","-157.7422333","Oahu","Kailua ","Kailua","Hekili St",,,,"nalu counter","0","0","1"
"578","0000-00-00","nalu counter Japanese tourist.jpg","Nalu counter Japanese tourist","restaurant","0",,"1","1","0","0","0","0","Oahu","Kailua ","Kailua","Hekili St",,,,"nalu counter","0","0","1"
"579","0000-00-00","nalu counter menu cup.jpg","Nalu counter menu cup","restaurant","0",,"1","1","0","0","21.39216111","-157.7422472","Oahu","Kailua ","Kailua","Hekili St",,,,"nalu counter","0","0","1"
"580","0000-00-00","nalu counter.jpg","Nalu counter","restaurant","0",,"1","1","0","0","21.39215556","-157.7422167","Oahu","Kailua ","Kailua","Hekili St",,,,"nalu counter","0","0","1"
"581","0000-00-00","nalu health bar shop sign.jpg","Nalu health bar shop sign","restaurant","2","English, Hawaiian","0","0","0","0","21.39215","-157.7422472","Oahu","Kailua ","Kailua","Hekili St",,"bus","cont","shop name nalu health bar","0","0","1"
"582","0000-00-00","nalu inside painings.jpg","Nalu inside painings","art/sculpture","0",,"1","1","0","0","21.39217222","-157.7422472","Oahu","Kailua ","Kailua","Hekili St",,,,"nalu inside painings","0","0","1"
"583","0000-00-00","nalu menu blackboad.jpg","Nalu menu blackboad","restaurant","1","English","0","1","0","0","21.39216667","-157.7422028","Oahu","Kailua ","Kailua","Hekili St",,"bus","con","English menu nalu","0","0","1"
"584","0000-00-00","nalu menu.jpg","Nalu menu","restaurant","1","English","0","0","0","0","0","0","Oahu","Kailua ","Kailua","Hekili St",,"bus","cont","nalu menu","0","0","1"
"585","0000-00-00","nalu opening.jpg","Nalu opening","restaurant","1","English","0","0","0","0","21.39215833","-157.7422167","Oahu","Kailua ","Kailua","Hekili St",,"bus","con","open sign","0","0","1"
"586","0000-00-00","nalu operation hour phone address.jpg","Nalu operation hour phone address","restaurant","2","English, Hawaiian","0","0","0","0","0","0","Oahu","Kailua ","Kailua","Hekili St",,"bus","cont","nalu operation hour phone address","0","0","1"
"587","0000-00-00","nalu window sign.jpg","Nalu window sign","restaurant","2","English, Hawaiian","0","0","0","0","21.39215556","-157.7422472","Oahu","Kailua ","Kailua","Hekili St",,"bus","cont","shop name nalu health bar","0","0","1"
"588","0000-00-00","napa Auto parts.jpg","Napa Auto parts","auto/gas","1","English","1","0","0","0","0","0","Oahu","Kailua ","Kailua","Hekili St",,"bus","cont","Auto parts","0","0","1"
"589","0000-00-00","Signs by napkins Teddys bigger burger.jpg","napkin pepper salt Teddy's Bigger Burger","restaurant","1","English","0","1","0","0","0","0","Oahu","Kailua ","Kailua","Hahani St",,"bus","con","napukin papper salt teddy's bigger burger","0","0","1"
"590","0000-00-00","News paper box.jpg","Newspaper boxes","news/media","1","English","0","0","0","0","21.39183611","-157.7410444","Oahu","Kailua ","Kailua","Hekili St",,"bus","descont","Newspaper","0","0","1"
"591","0000-00-00","No bicycle riding sign.jpg","No bicycle riding sign","regulatory","2","English, Hawaiian","0","0","0","0","0","0","Oahu","Kailua ","Kailua","Hahani St",,"bus","con","No bicycle riding sign","0","0","1"
"592","0002-03-17","no bowling shoes outside pali lane.jpg","no bowling shoes outside Pali Bowling","sports/leisure","1","English","0","0","0","0","0","0","Oahu","Kailua ","Kailua","Hekili St",,"bus","cont","no bowling shoes outside pali lane","0","0","1"
"593","0000-00-00","No food island tresur.jpg","No food island treasure","retail, home","1","English","0","0","0","0","0","0","Oahu","Kailua","Kailua","Kailua Rd",,"bus","con","no food sign","0","0","1"
"595","0000-00-00","no parking nori kohana.jpg","no parking Nori Kohana","service","1","English","0","0","0","0","21.3944","-157.7460944","Oahu","Kailua","Kailua","Kainehe St",,"bus","con","no parking nori kohana","0","0","1"
"596","0000-00-00","No parking.jpg","No parking","street/traffic/parking","1","English","0","0","0","0","21.39185278","-157.7415","Oahu","Kailua ","Kailua","Hekili St",,"bus","cont","parking ","0","0","1"
"598","0000-00-00","No smoking Kailua.jpg","No smoking Kailua","sports/leisure","2","English, Japanese","0","0","0","0","0","0","Oahu","Kailua","Kailua","Kailua Rd",,"bus","cont","no smoking Kailua Beach Adventures","0","0","1"
"599","0004-01-17","No toilet deposit info Japanese.jpg","No toilet deposit info Japanese","sports/leisure","2","Japanese, English","0","0","0","0","0","0","Oahu","Kailua","Kailua","Kainehe St",,"bus","con","No toilet deposite infor Japanese","0","0","1"
"600","0004-01-17","No toilet inside Japanese.jpg","No toilet inside Japanese ","retail","1","Japanese","0","1","0","0","21.39376944","-157.7452861","Oahu","Kailua","Kailua","Kainehe St",,"bus","con","No toilet inside Japanese ","0","0","1"
"601","0000-00-00","no tourists in the morning.jpg","no tourists in the morning","retail","0",,"1","0","0","0","21.39196667","-157.7411194","Oahu","Kailua ","Kailua","Hekili St",,,,"no tourists in the morng","0","0","1"
"602","0000-00-00","noanoa inside.jpg","NoaNoa inside","retail, clothing","0",,"1","1","0","0","0","0","Oahu","Kailua","Kailua","Kailua Rd",,,,"noanoa inside","0","0","1"
"603","0000-00-00","NoaNoa.jpg","NoaNoa","retail, clothing","1","English","0","0","0","0","0","0","Oahu","Kailua","Kailua","Kailua Rd",,"bus","con","shop name NoaNoa","0","0","1"
"604","0000-00-00","Nori kohana board.jpg","Nori Kohana board","service","1","English","0","0","0","0","21.3945","-157.7460028","Oahu","Kailua","Kailua","Kainehe St",,"bus","con","Nori kohana boad","0","0","1"
"605","0000-00-00","nori kohana massage academy.jpg","nori kohana massage academy","service","1","English","0","0","0","0","0","0","Oahu","Kailua","Kailua","Kainehe St",,"bus","con","shop name nori kohana massage academy","0","0","1"
"607","0003-07-17","nuts chocolate tag.jpg","nuts chocolate signs Whole Foods","grocery","1","English","0","1","0","0","0","0","Oahu","Kailua ","Kailua","Hamakua Rd",,"bus","cont","nuts chocolate tag","0","0","1"
"608","0000-00-00","Ohana barbeq.jpg","Ohana barb-b-q","restaurant","1","English","0","0","0","0","0","0","Oahu","Kailua","Kailua","Kainehe St",,"bus","con","Ohana barbeq","0","0","1"
"609","0000-00-00","Ohana barbq.jpg","Ohana barb-b-q2","restaurant","1","English","0","0","0","0","0","0","Oahu","Kailua","Kailua","Kainehe St",,"bus","con","shop nameOhana barbq","0","0","1"
"610","0000-00-00","Oils in window.jpg","Oils in window with Japanese sign","retail, home","1","Japanese","0","1","1","0","21.39395556","-157.7411194","Oahu","Kailua","Kailua","Kailua Rd",,"bus","cont","oils made in Hawai?i  on display","0","0","1"
"611","0000-00-00","oliloli sticker lanikai.jpg","Oliloli sticker Lanikai Juice","restaurant","3","Japanese, English, Hawaiian","0","0","0","0","21.39368889","-157.7409667","Oahu","Kailua ","Kailua","Kailua Rd",,"bus","con","Olioli sticker","0","0","1"
"612","0002-03-17","Olioli sticker blue lani.jpg","Olioli sticker Blue lani","retail, home","3","Japanese, English, Hawaiian","0","0","0","0","21.39513333","-157.7454083","Oahu","Kailua ","Kailua","Oneawa St",,"bus","cont","Olioli sticker blue lani","0","0","1"
"613","0000-00-00","Olioli sticker hibachi.jpg","Olioli sticker hibachi","restaurant","3","Japanese, English, Hawaiian","0","0","0","0","21.39347778","-157.7398833","Oahu","Kailua ","Kailua","Hahani St",,"bus","con","Olioli sticker","0","0","1"
"614","0000-00-00","olioli sticker nalu.jpg","olioli sticker Nalu","restaurant","3","English, Japanese, Hawaiian","0","0","0","0","0","0","Oahu","Kailua ","Kailua","Hekili St",,"bus","cont","JTB sticker","0","0","1"
"615","0000-00-00","Olioli sticker pedago.jpg","Olioli sticker Pedego bike rentals","sports/leisure","3","Japanese, English, Hawaiian","0","0","0","0","21.39289167","-157.7406778","Oahu","Kailua ","Kailua","Hahani St",,"bus","con","Olioli sticker","0","0","1"
"616","0000-00-00","olioli sticker victoria cafe.jpg","Olioli sticker Victoria cafe","restaurant","3","Japanese, English, Hawaiian","0","0","0","0","21.39659444","-157.7433167","Oahu","Kailua ","Kailua","Uluniu St",,"bus","con","olioli sticker victoria cafe","0","0","1"
