291,2017-03-27,icecream shop poster.jpg,Ice cream shop poster,restaurant,1,English,0,0,0,0,0,0,Oahu,Kailua,Kailua,Hamakua Rd,,bus,con,icecream shop poster,0,0
292,2016-10-28,India Cafe Kailua restaurant sidewalk sign.jpg,India Cafe Kailua restaurant sidewalk sign,restaurant,1,"English, Japanese",0,0,0,0,0,0,Oahu,Kailua,Kailua,Kailua Rd,,bus,cont,India Cafe sidewalk sign menu,0,0
293,2016-10-28,India Cafe Kailua window.jpg,India Cafe Kailua window,restaurant,1,"Japanese, English",0,0,0,0,0,0,Oahu,Kailua,Kailua,Kailua Rd,,bus,cont,window sign India Cafe curry mostly Jp,0,0
294,2017-03-25,india cafe wall.jpg,india cafe wall,restaurant,1,English,0,0,0,0,21.393666666666665,-157.74072222222222,Oahu,Kailua,Kailua,Kailua Rd,,bus,con,shop name india cafe,0,0
295,2017-03-25,information center tea shop advertisement poster.jpg,information center brochures,information,2,"Japanese, English",0,1,0,0,21.393988888888888,-157.74153055555556,Oahu,Kailua,Kailua,Kailua Rd,,bus,con,information center tea shop advertisement poster,0,0
296,2017-03-27,injured no fault and work comp insurance banne.jpg,injured no fault and work comp massage,service,1,English,0,0,0,0,0,0,Oahu,Kailua,Kailua,Kainehe St,,bus,con,injured no fault and work comp insurance banne,0,0
297,2017-03-27,inside kailua icecream.jpg,inside Kailua ice cream,restaurant,1,,1,1,0,0,21.39473333333333,-157.7432722222222,Oahu,Kailua ,Kailua,Kuulei Rd,,,,inside kailua icecream,0,0
298,2017-03-25,inside maui tacos.jpg,inside Maui Tacos,restaurant,0,,1,1,0,0,21.39308611111111,-157.74056944444442,Oahu,Kailua ,Kailua,Hahani St,,,,inside maui tacos,0,0
299,2017-03-25,inside of guava.jpg,inside Guava,"retail, clothing",0,,1,1,0,0,21.39208888888889,-157.7421111111111,Oahu,Kailua ,Kailua,Hekili St,,,,inside of guava,0,0
300,2017-03-25,inside of information center.jpg,inside of information center,information,0,,1,1,0,0,0,0,Oahu,Kailua,Kailua,Kailua Rd,,,,,0,0
305,2017-03-27,instagram frost.jpg,instagram Frost,restaurant,1,English,0,1,0,0,21.39543888888889,-157.74441666666667,Oahu,Kailua ,Kailua,Oneawa St,,bus,cont,instagram frost,0,0
308,2017-03-25,island paddler.jpg,Island paddler,"retail, sports",1,English,0,0,0,0,21.392191666666665,-157.74076944444442,Oahu,Kailua ,Kailua,Hahani St,,bus,con,shop nameisiland paddler,0,0
309,2017-03-25,island bungalow clothes.jpg,Island bungalow clothes,"retail, clothing",0,,1,0,0,0,21.39213611111111,-157.74206666666666,Oahu,Kailua ,Kailua,Hekili St,,,,island bungalow clothes,0,0
310,2017-03-25,island bungalow shop name on the window.jpg,Island bungalow shop name on the window,"retail, clothing",1,English,0,0,0,0,0,0,Oahu,Kailua ,Kailua,Hekili St,,bus,cont,shop name island bungalow,0,0
311,2017-03-25,island bungalow.jpg,Island bungalow,"retail, clothing",1,English,0,0,0,0,0,0,Oahu,Kailua ,Kailua,Hekili St,,bus,cont,shop name island bungalow,0,0
312,2017-03-25,island paddler window.jpg,island paddler window,"retail, sports",1,English,0,0,0,0,21.392191666666665,-157.74076944444442,Oahu,Kailua ,Kailua,Hahani St,,bus,con,island paddler posters on the window,0,0
313,2016-10-28,Island snow Kailua.jpg,Island snow Kailua,restaurant,2,"English, Pidgin",0,0,0,0,21.396819444444443,-157.73104722222223,Oahu,Kailua,Kailua,Kailua Rd,,bus,cont,Island snow shave ice,0,0
314,2017-03-25,island trasures wall.jpg,island trasures wall,"retail, home",1,English,0,0,0,0,0,0,Oahu,Kailua,Kailua,Kailua Rd,,bus,con,shop name island trasures,0,0
315,2017-03-25,island treasure wall.jpg,island treasure wall,"retail, home",1,English,0,0,0,0,0,0,Oahu,Kailua,Kailua,Kailua Rd,,bus,con,shop name islandtreasure wall,0,0
316,2017-03-25,island wear.jpg,Island wear,"retail, clothing",1,English,0,0,0,0,0,0,Oahu,Kailua,Kailua,Kailua Rd,,bus,con,shop name island wear,0,0
319,2017-03-07,island zion stickers.jpg,Island Zion stickers,"retail, clothing",1,English,0,0,0,0,0,0,Oahu,Kailua,Kailua,Uluniu St,,bus,con,island zion stickers,0,0
320,2017-03-07,island zion.jpg,Island Zion,"retail, clothing",1,English,0,0,0,0,0,0,Oahu,Kailua,Kailua,Uluniu St,,bus,con,island zion,0,0
321,2017-03-25,islandsnow.jpg,Island Snow,restaurant,2,"English, Pidgin",0,0,0,0,0,0,Oahu,Kailua,Kailua,Kailua Rd,,bus,con,shop name island snow,0,0
322,2017-03-25,islandtreasure window.jpg,Island Treasure window,"retail, home",0,,1,0,0,0,21.393975,-157.74171388888888,Oahu,Kailua,Kailua,Kailua Rd,,,,,0,0
323,2017-02-03,it is illegal liquor..jpg,illegal liquor sign,information,1,English,0,0,0,0,0,0,Oahu,Kailua ,Kailua,Hekili St,,bus,cont,it is illegal liquor.,0,0
324,2017-03-25,item sign guava shop.jpg,item sign Guava shop,"retail, clothing",1,English,0,1,0,0,0,0,Oahu,Kailua ,Kailua,Hekili St,,bus,cont,item sign guava shop,0,0
325,2017-03-27,item tag frost.jpg,item tag at Frost,restaurant,1,English,0,1,0,0,0,0,Oahu,Kailua ,Kailua,Oneawa St,,bus,cont,item tag frost,0,0
326,2017-03-25,item tag island treasure.jpg,item tag Island Treasure,"retail, home",1,English,0,1,0,0,21.39403611111111,-157.74185277777775,Oahu,Kailua,Kailua,Kailua Rd,,bus,con,item tag island treasure,0,0
327,2017-03-27,ivory.jpg,Ivory,"retail, clothing",1,English,0,0,0,0,21.39383611111111,-157.74534722222222,Oahu,Kailua,Kailua,Kainehe St,,bus,con,ivory,0,0
329,2017-03-25,jamba juice menu.jpg,Jamba juice menu,restaurant,1,English,0,1,0,0,0,0,Oahu,Kailua ,Kailua,Hahani St,,bus,con,jamba juice menu,0,0
330,2017-03-25,Jamba juice shop sign.jpg,Jamba juice shop sign,restaurant,1,English,0,0,0,0,0,0,Oahu,Kailua ,Kailua,Hahani St,,bus,con,shop name jamba juice,0,0
332,2017-03-25,Japanese and English menu counter teddys.jpg,Japanese and English menu counter Teddy's Burgers,restaurant,2,"Japanese, English",0,1,0,0,21.393024999999998,-157.74061666666665,Oahu,Kailua ,Kailua,Hahani St,,bus,con,Japanese and English menu counter teddy's,0,0
333,2017-03-25,Japanese and English menu kono.jpg,Japanese and English menu Kono,restaurant,2,"Japanese, English",0,0,0,0,0,0,Oahu,Kailua ,Kailua,Hekili St,,bus,con,English and Japanese menu kono,0,0
334,2017-03-25,Japanese and English menu nalu.jpg,Japanese and English menu Nalu,restaurant,2,"English, Hawaiian",0,0,0,0,21.392180555555555,-157.74236944444442,Oahu,Kailua ,Kailua,Hekili St,,bus,cont,nalu menu,0,0
335,2017-04-01,Japanese contract windward.jpg,Japanese contract Windward Watersports,sports/leisure,1,Japanese,0,1,0,0,0,0,Oahu,Kailua,Kailua,Hoolai St.,,bus,con,Japanese contract windward,0,0
336,2017-03-25,Japanese delivery company sign island treasure.jpg,Japanese delivery company sign Island Treasure,service,1,Japanese,0,1,0,0,21.394019444444442,-157.74180555555554,Oahu,Kailua,Kailua,Kailua Rd,,bus,con,Japanese delivery company sign island treasure,0,0
337,2017-03-25,Japanese guid book in fighting ed.jpg,Japanese guide book in Fighting Eel,information,1,Japanese,0,1,0,0,21.39387222222222,-157.7427972222222,Oahu,Kailua,Kailua,Kailua Rd,,bus,decont,guidbook ,0,0
338,2017-03-25,Japanese information center.jpg,Japanese information center,information,1,Japanese,0,0,0,0,0,0,Oahu,Kailua,Kailua,Kailua Rd,,bus,con,Japanese information center,0,0
339,2017-03-25,Japanese kailua map maui tacos.jpg,Japanese Kailua map Maui Tacos,information,1,Japanese,0,1,0,0,21.393105555555554,-157.74063055555555,Oahu,Kailua ,Kailua,Hahani St,,bus,decont,Japanese kailua map maui tacos,0,0
340,2017-03-27,japanese kailua map olive.jpg,japanese Kailua map Olive,information,1,Japanese,0,1,0,0,21.394927777777777,-157.74595555555555,Oahu,Kailua,Kailua,Uluniu St,,bus,decont,japanese kailua map olive,0,0
341,2017-04-01,Japanese kailua map windward.jpg,Japanese Kailua map windward ,information,1,Japanese,0,1,0,0,0,0,Oahu,Kailua,Kailua,Hoolai St.,,bus,con,Japanese kailua map windward ,0,0
342,2017-03-27,Japanese magazine hula noanoa.jpg,Japanese magazine hula NoaNoa,information,1,Japanese,0,1,0,0,0,0,Oahu,Kailua,Kailua,Kailua Rd,,bus,decont,Japanese magazine hula noanoa,0,0
343,2017-03-25,Japanese map in location.jpg,Japanese map in location,information,1,Japanese,0,0,0,0,21.391966666666665,-157.74110277777777,Oahu,Kailua ,Kailua,Hekili St,,bus,decont,Kailua town map on shop,0,0
344,2017-03-25,Japanese map island bungalow.jpg,Japanese map island bungalow,information,1,Japanese,0,1,0,0,0,0,Oahu,Kailua ,Kailua,Hekili St,,bus,decont,Kailua town map on shop,0,0
345,2017-02-03,Japanese menu  buona sera.jpg,Japanese menu Buona Sera,restaurant,2,"Japanese, English",0,0,0,0,0,0,Oahu,Kailua ,Kailua,Hekili St,,bus,con,Japanese menu  buona sera,0,0
346,2017-03-25,Japanese menu and English menu.jpg,Saeng's Thai Japanese menu and English menu,restaurant,1,Japanese,0,0,0,0,0,0,Oahu,Kailua ,Kailua,Hahani St,,bus,con,Japanese menu ,0,0
347,2017-03-25,Japanese menu maui tacos.jpg,Japanese menu Maui Tacos,restaurant,2,"English, Japanese",0,1,0,0,21.393147222222222,-157.74055555555555,Oahu,Kailua ,Kailua,Hahani St,,bus,con,Japanese menu maui tacos,0,0
348,2017-03-25,Japanese menu morning brew inside.jpg,Japanese menu Morning Brew inside,restaurant,1,Japanese,0,1,0,0,21.393916666666666,-157.74110277777777,Oahu,Kailua,Kailua,Kailua Rd,,bus,con,Japanese menu morning brew inside,0,0
349,2017-03-25,Japanese sign suvenior map.jpg,Japanese sign souvenir store,retail,1,Japanese,0,0,0,0,0,0,Oahu,Kailua ,Kailua,Kailua Rd,,bus,con,Oahu,0,0
352,2017-04-01,Japanese tourists 57 bus.jpg,Japanese tourists 57 bus ,street/traffic/parking,0,,1,0,0,0,21.29248888888889,-157.84310833333333,Oahu,Honolulu,Honolulu,Kona St,,,,Japanese tourists 57 bus ,0,0
353,2017-03-27,Japanese tourists alamoana bus stop 2.jpg,Japanese tourists Ala Moana Center bus stop 2,street/traffic/parking,0,,1,0,0,0,0,0,Oahu,Honolulu,Honolulu,Kona St,,,,Japanese tourists alamoana bus stop 2,0,0
354,2017-03-27,Japanese tourists alamoana bus stop.jpg,Japanese tourists Ala Moana Center bus stop,street/traffic/parking,0,,1,0,0,0,21.292347222222222,-157.84327777777779,Oahu,Honolulu,Honolulu,Kona St,,,,Japanese tourists alamoana bus stop,0,0
355,2017-03-25,Japanese tourists boots and kimos 2.jpg,Japanese tourists Boots and Kimo's 2,restaurant,0,,1,0,0,0,21.391575,-157.74079999999998,Oahu,Kailua ,Kailua,Hahani St,,,,Japanese tourists boots and kimo's 2,0,0
356,2017-03-27,Japanese tourists buy honey at whole foods.jpg,Japanese tourists buy honey at Whole Foods ,grocery,0,,1,1,0,0,21.393774999999998,-157.74282777777776,Oahu,Kailua,Kailua,Kailua Rd,,,,,0,0
357,2017-04-01,Japanese tourists carry guidebook in the bus.jpg,Japanese tourists carry guidebook in the bus,information,0,,1,0,0,0,21.292555555555555,-157.84326111111113,Oahu,Honolulu,Honolulu,Kona St,,,,,0,0
358,2017-03-27,Japanese tourists carry olioli map.jpg,Japanese tourists carry Olioli map (trolley),information,0,,1,0,0,0,21.39473611111111,-157.74313333333333,oahu,kailua,kailua,Kailua Rd,,,,Japanese tourists carry olioli map,0,0
359,2017-03-25,Japanese tourists check Japanese menu.jpg,Japanese tourists check Japanese menu,restaurant,0,,1,1,0,0,21.39214722222222,-157.74220277777778,Oahu,Kailua ,Kailua,Hekili St,,,,,0,0
360,2017-02-03,Japanese tourists coffee corner target.jpg,Japanese tourists coffee corner Target,retail,0,,1,1,0,0,0,0,Oahu,Kailua ,Kailua,Hekili St,,,,,0,0
361,2017-03-25,Japanese tourists come back to town.jpg,Japanese tourists come back to Kailua town,retail,0,,1,0,0,0,21.392186111111112,-157.7422472222222,Oahu,Kailua ,Kailua,Hekili St,,,,Japanese tourists come back to town,0,0
362,2017-04-01,Japanese tourists cross the street 2.jpg,Japanese tourists cross the street 2,street/traffic/parking,0,,1,0,0,0,0,0,Oahu,Kailua,Kailua,Kailua Rd,,,,Japanese tourists cross the street 2,0,0
363,2017-04-01,Japanese tourists cross the street.jpg,Japanese tourists cross the street,street/traffic/parking,0,,1,0,0,0,21.39282222222222,-157.7383111111111,Oahu,Kailua,Kailua,Kailua Rd,,,,Japanese tourists cross the street,0,0
364,2017-04-01,Japanese tourists go to Kailua beach.jpg,Japanese tourists go to Kailua beach,street/traffic/parking,0,,1,0,0,0,21.394055555555553,-157.73342777777776,Oahu,Kailua,Kailua,Kailua Rd,,,,Japanese tourists go to Kailua beach,0,0
365,2017-03-27,Japanese tourists kailua rd.jpg,Japanese tourists Kailua rd,street/traffic/parking,0,,1,0,0,0,21.394725,-157.74330277777776,oahu,kailua,kailua,Kailua Rd,,,,Japanese tourists kailua rd,0,0
366,2017-03-25,Japanese tourists nalu.jpg,Japanese tourists Nalu,restaurant,0,,1,1,0,0,0,0,Oahu,Kailua ,Kailua,Hekili St,,,,Japanese tourists nalu,0,0
367,2017-03-27,Japanese tourists park bike 2.jpg,Japanese tourists park bike 2,sports/leisure,0,,1,0,0,0,0,0,Oahu,Kailua,Kailua,Uluniu St,,,,Japanese tourists park bike 2,0,0
368,2017-03-27,Japanese tourists park their bike.jpg,Japanese tourists park their bike,sports/leisure,0,,1,0,0,0,21.395069444444445,-157.74621666666664,Oahu,Kailua,Kailua,Uluniu St,,,,Japanese tourists park their bike,0,0
369,2017-02-03,Japanese tourists target.jpg,Japanese tourists Target,retail,0,,1,0,0,0,0,0,Oahu,Kailua ,Kailua,Hekili St,,,,Japanese tourists target,0,0
370,2017-03-27,Japanese tourists whole foods.jpg,Japanese tourists Whole Foods ,grocery,0,,1,1,0,0,21.39378333333333,-157.74284444444444,Oahu,Kailua,Kailua,Kailua Rd,,,,Japanese tourists whole foods ,0,0
371,2017-03-25,Japanese toursits are biking.jpg,Japanese tourists biking,sports/leisure,0,,1,0,0,0,21.393405555555557,-157.7404472222222,Oahu,Kailua ,Kailua,Kailua Rd,,,,Japanese toursits are biking,0,0
372,2017-03-25,Japanese toursits are waiting at boots and kimos.jpg,Japanese toursits at Boots and Kimo's,restaurant,0,,1,0,0,0,21.392,-157.7408611111111,Oahu,Kailua ,Kailua,Hahani St,,,,Japanese toursits are waiting at boots and kimo's,0,0
373,2017-03-25,Japanese toursits boots and kimos.jpg,Japanese tourists Boots and Kimo's,restaurant,0,,1,0,0,0,21.39191111111111,-157.7409361111111,Oahu,Kailua ,Kailua,Hekili St,,,,Japanese toursits boots and kimo's,0,0
374,2017-03-27,JCB sticker victoria cafe.jpg,Stickers on door Victoria café,restaurant,3,"Japanese,English, Chinese",0,0,0,0,0,0,Oahu,Kailua ,Kailua,Uluniu St,,bus,cont,JCB sticker victoria cafe,0,0
375,2017-03-07,jewel or juice banner.jpg,Jewel or Juice banner,restaurant,1,Japanese,0,0,0,0,0,0,Oahu,Kailua,Kailua,Uluniu St,,bus,con,,0,0
376,2017-03-27,jewel or juice.jpg,jewel or Juice,restaurant,1,English,0,0,0,0,0,0,Oahu,Kailua ,Kailua,Uluniu St,,bus,cont,shop name jewel or juice,0,0
377,2017-03-25,Joint coffee roast.jpg,Join us for coffee roast,restaurant,1,English,0,0,0,0,0,0,Oahu,Kailua ,Kailua,Kailua Rd,,bus,con,Joint coffee roast,0,0
378,2016-10-28,Jp tourists bikes Kailua_Oahu scene.jpg,Tourists on bikes Kailua,sports/leisure,0,,1,0,0,0,21.393669444444445,-157.74043333333333,Oahu,Kailua,Kailua,Kailua Rd,,bus,,,0,0
379,2016-10-28,Jp tourists shop no Jp Kailua.jpg,Tourists Kailua,other,0,,1,0,0,0,0,0,Oahu,Kailua,Kailua,Hahani St,,bus,,,0,0
380,2016-10-28,JTB Kailua sticker.jpg,JTB Kailua sticker,retail,2,"English, Japanese",0,0,0,0,0,0,Oahu,Kailua,Kailua,Kailua Rd,,bus,cont,JTB sticker,0,0
382,2017-03-27,jugo juice Japanese window.jpg,Jugo juice Japanese window,restaurant,1,Japanese,0,0,0,0,0,0,Oahu,Kailua ,Kailua,Uluniu St,,bus,con,jugo juice Japanese window,0,0
383,2017-03-27,jugo life 100 percent raw cold juice.jpg,Jugo life 100 percent raw cold juice,restaurant,1,English,0,0,0,0,21.396997222222222,-157.7423861111111,Oahu,Kailua ,Kailua,Uluniu St,,bus,con,jugo life 100 percent raw cold juice,0,0
384,2017-03-25,juice coner teddys.jpg,Drink machine Teddy's Burgers,restaurant,1,English,0,1,0,0,0,0,Oahu,Kailua ,Kailua,Hahani St,,bus,con,juice coner teddy's,0,0
385,2017-03-25,Juice counter.jpg,Counter Nalu salsa bar,restaurant,1,"English, Pidgin",0,1,0,0,0,0,Oahu,Kailua ,Kailua,Hahani St,,bus,con,Juice counter,0,0
386,2017-03-25,juice tag nalu.jpg,Drinks at Nalu,restaurant,1,English,0,1,0,0,0,0,Oahu,Kailua ,Kailua,Hekili St,,bus,con,juice tag nalu,0,0
387,2017-03-25,jumba juice window.jpg,Jamba Juice window,restaurant,1,English,0,0,0,0,0,0,Oahu,Kailua ,Kailua,Hahani St,,bus,con,jumba juice window,0,0
388,2016-10-28,Kailua Bay learning center sign.jpg,Kailua Bay learning center sign,sports/leisure,1,English,0,0,0,0,0,0,Oahu,Kailua,Kailua,Kailua Rd,,bus,cont,Kailua learning center,0,0
389,2017-04-01,kailua beach 1.jpg,Kailua beach 1,sports/leisure,0,,1,0,0,0,21.396402777777777,-157.7269138888889,Oahu,Kailua,Kailua,Kailua Rd,,,,kailua beach 1,0,0
390,2017-04-01,kailua beach 2.jpg,Kailua beach 2,sports/leisure,0,,1,0,0,0,21.397080555555554,-157.72807222222224,Oahu,Kailua,Kailua,Kailua Rd,,,,kailua beach 2,0,0
391,2016-10-28,Kailua Beach Adventures  sign.jpg,Kailua Beach Adventures  sign,sports/leisure,1,English,0,0,0,0,0,0,Oahu,Kailua,Kailua,Kailua Rd,,bus,cont,Kailua beach adventures,0,0
392,2016-10-28,Kailua Beach Adventures sign hanging sign.jpg,Kailua Beach Adventures sign hanging sign,sports/leisure,1,English,0,0,0,0,0,0,Oahu,Kailua,Kailua,Kailua Rd,,bus,cont,Kailua Beach adventures,0,0
393,2017-04-01,kailua beach bike 2.jpg,Kailua beach bike 2,sports/leisure,0,,1,0,0,0,21.396977777777778,-157.72776666666667,Oahu,Kailua,Kailua,Kailua Rd,,,,kailua beach bike 2,0,0
394,2017-04-01,Kailua beach bike 3.jpg,Kailua beach bike 3,sports/leisure,0,,1,0,0,0,21.39648888888889,-157.72788888888888,Oahu,Kailua,Kailua,Kailua Rd,,,,Kailua beach bike 3,0,0
395,2017-04-01,kailua beach bike 4.jpg,Kailua beach bike 4,sports/leisure,0,,1,0,0,0,0,0,Oahu,Kailua,Kailua,Kailua Rd,,,,,0,0
396,2017-04-01,kailua beach bike.jpg,Kailua beach bike ,sports/leisure,2,"English, Japanese",0,0,0,0,0,0,Oahu,Kailua,Kailua,Kailua Rd,,bus,con,kailua beach bike ,0,0
397,2017-04-01,kailua beach park.jpg,Kailua beach park,beach,1,English,0,0,0,0,21.396538888888887,-157.72709722222223,Oahu,Kailua,Kailua,Kailua Rd,yes,govn,con,kailua beach park,0,0
398,2017-04-01,kailua beach view 1.jpg,Kailua beach view 1,beach,0,,1,0,0,0,21.39695,-157.72833333333332,Oahu,Kailua,Kailua,Kailua Rd,,,,,0,0
399,2017-04-01,kailua bicycle Japanese.jpg,Kailua bicycle Japanese,sports/leisure,1,Japanese,0,0,0,0,0,0,Oahu,Kailua,Kailua,Kainehe St,,bus,con,kailua bicycle Japanese,0,0
400,2017-03-27,kailua bicycle signs.jpg,Kailua bicycle signs,sports/leisure,2,"Japanese, English",0,0,0,0,0,0,Oahu,Kailua,Kailua,Kainehe St,,bus,con,kailua bicycle signs no toilet need your credit card,0,0
401,2017-03-27,Kailua bicycle EJ.jpg,Kailua bicycle signs English and Japanese,sports/leisure,1,English,0,0,0,0,21.393763888888888,-157.74533055555554,Oahu,Kailua,Kailua,Kainehe St,,bus,con,Kailua bycycle,0,0
403,2017-03-27,Kailua chiropractic.jpg,Kailua chiropractic,medical,1,English,0,0,0,0,0,0,Oahu,Kailua ,Kailua,Uluniu St,,bus,cont,shop name Kailua chiropractic,0,0
404,2017-04-01,kailua cond.jpg,Kailua Condos,residential,0,,1,0,0,0,21.392791666666668,-157.73815833333333,Oahu,Kailua,Kailua,Kailua Rd,,,,kailua cond,0,0
405,2017-03-27,kailua general store window.jpg,Kailua General Store window ,retail,1,English,0,0,0,0,21.395816666666665,-157.74153055555556,Oahu,Kailua ,Kailua,Kuulei Rd,,bus,cont,kailua general store window ,0,0
406,2017-03-27,kailua general store.jpg,Kailua general store,retail,1,English,0,0,0,0,21.395616666666665,-157.74139444444444,Oahu,Kailua ,Kailua,Kuulei Rd,,bus,cont,kailua general store,0,0
407,2017-03-25,kailua hanini.jpg,Kailua mosaic art,art/sculpture,0,,0,0,0,0,21.393466666666665,-157.74047777777776,Oahu,Kailua ,Kailua,Hahani St,yes,,,,0,0
408,2017-03-27,kailua icecream.jpg,Kailua Ice Cream,restaurant,1,English,0,0,0,0,21.394794444444443,-157.74318055555554,Oahu,Kailua ,Kailua,Kuulei Rd,,bus,cont,shop name kailua icecream,0,0
409,2017-03-25,Kailua information center window.jpg,Kailua information center window,information,1,English,0,0,0,0,0,0,Oahu,Kailua ,Kailua,Kailua Rd,,bus,con,Kailua information center window,0,0
410,2017-03-25,Kailua information center.jpg,Kailua information center,information,1,English,0,0,0,0,21.394022222222222,-157.74151666666666,Oahu,Kailua ,Kailua,Kailua Rd,,bus,con,kailua information center,0,0
411,2017-03-27,kailua living Japanese operation hour.jpg,Kailua Living Japanese operation hour,"retail, home",2,"English, Japanese",0,0,0,0,21.39514722222222,-157.74401944444443,Oahu,Kailua ,Kailua,Oneawa St,,bus,cont,kailua living Japanese operation hour,0,0
412,2017-03-27,kailua living japanese sign.jpg,Kailua Living Japanese sign,"retail, home",0,,1,0,0,0,21.394969444444445,-157.74380555555555,Oahu,Kailua ,Kailua,Oneawa St,,,,kailua living japanese sign,0,0
413,2017-03-27,kailua living.jpg,Kailua Living ,"retail, home",1,English,0,0,0,0,0,0,Oahu,Kailua ,Kailua,Oneawa St,,bus,con,shop name kailua living ,0,0
414,2017-03-27,kailua map english kailua living.jpg,map english Kailua Living,information,1,English,0,1,0,0,0,0,Oahu,Kailua ,Kailua,Oneawa St,,bus,decont,kailua map english kailua living,0,0
415,2017-02-03,kailua map Japanese Agnes.jpg,map Japanese Agnes's Bake Shop,information,1,Japanese,0,1,0,0,0,0,Oahu,Kailua ,Kailua,Oneawa St,,bus,decont,kailua map Japanese Agne's,0,0
416,2017-03-25,kailua map japanese and English island treasure.jpg,map Japanese and English Island Treasure,information,2,"English, Japanese",0,1,0,0,21.39403611111111,-157.74195833333332,Oahu,Kailua,Kailua,Kailua Rd,,bus,decont,kailua map japanese and english island treaasure,0,0
417,2017-03-25,Kailua map Japanese and Englsih fighting ed.jpg,Kailua map Japanese and English Fighting Eel,information,2,"English, Japanese",0,1,0,0,21.393858333333334,-157.74255277777777,Oahu,Kailua,Kailua,Kailua Rd,,bus,decont,Kailua map Japanese and Englsih fighting ed,0,0
418,2017-04-01,kailua map Japanese windowward.jpg,Kailua map Japanese Windward Watersports,information,1,Japanese,0,1,0,0,0,0,Oahu,Kailua,Kailua,Hoolai St.,,bus,con,kailua map Japanese windowward,0,0
419,2016-10-28,Kailua map Jp.jpg,Kailua map Japanese,information,1,Japanese,0,0,0,0,21.396944444444443,-157.73121666666668,Oahu,Kailua,Kailua,Kailua Rd,,govt/city,decont,Kailua map all in Jp,0,0
420,2017-03-25,kailua nail care wall.jpg,Kailua nail care wall,hair/beauty,1,English,0,0,0,0,0,0,Oahu,Kailua,Kailua,Kailua Rd,,bus,con,shop name kailua nail care,0,0
421,2017-03-25,Kailua nail care window.jpg,Kailua nail care window,hair/beauty,1,English,0,0,0,0,21.3939,-157.74130277777778,Oahu,Kailua,Kailua,Kailua Rd,,bus,con,shop name on the door,0,0
422,2017-03-25,Kailua nail care.jpg,Kailua nail care,hair/beauty,1,English,0,0,0,0,21.393925,-157.74139444444444,Oahu,Kailua ,Kailua,Kailua Rd,,bus,con,shop name Kailua nail care,0,0
423,2017-03-25,Kailua ociean adventure bicycle rentals.jpg,Kailua Ocean Adventures bicycle rentals,sports/leisure,2,"English, Japanese",0,0,0,0,21.39191111111111,-157.740875,Oahu,Kailua ,Kailua,Hahani St,,bus,con,Kailua ociean adventure bicycle rentals,0,0
424,2017-03-27,kailua shave ice.jpg,Kailua Shave Ice,restaurant,1,English,0,0,0,0,21.395719444444445,-157.74159166666666,Oahu,Kailua ,Kailua,Kuulei Rd,,bus,cont,shop name kailua shave ice,0,0
425,2016-10-28,Kailua shopping center Kailua scene.jpg,Kailua shopping center ,retail,0,,1,0,0,0,21.393955555555554,-157.74111944444442,Oahu,Kailua,Kailua,Kailua Rd,,bus,,,0,0
426,2017-03-27,kailua square.jpg,Kailua square,office/building,1,English,0,0,0,0,21.397080555555554,-157.74217222222222,Oahu,Kailua ,Kailua,Uluniu St,,bus,con,shop name kailua square,0,0
427,2017-03-27,kailua square banners.jpg,Kailua Square signs,"retail, restaurant",1,English,0,1,0,0,0,0,Oahu,Kailua ,Kailua,Uluniu St,,bus,con,kailua squire banners,0,0
428,2017-03-25,Kailua st street sign.jpg,Kailua street signs ,street/traffic/parking,1,English,0,0,0,0,21.39458611111111,-157.7432861111111,Oahu,Kailua ,Kailua,Kailua Rd,,govt,cont,"No bicycling, stop here",0,0
429,2017-03-25,kailua town coffee poster morning brew.jpg,Kailua Town Coffee Roasters poster ,restaurant,1,English,0,1,0,0,21.393952777777777,-157.74113333333332,Oahu,Kailua,Kailua,Kailua Rd,,,,coffee ,0,0
430,2017-03-25,Kailua town map Japanese brazilian.jpg,Kailua town map Japanese Brazilian Show Room,information,1,Japanese,0,1,0,0,21.39387222222222,-157.7427833333333,Oahu,Kailua,Kailua,Kailua Rd,,bus,decont,Kailua town map Japanese brazilian,0,0
431,2017-03-27,kailua town map Japanese noanoa.jpg,Kailua town map Japanese NoaNoa,information,1,Japanese,0,0,0,0,0,0,Oahu,Kailua,Kailua,Kailua Rd,,bus,decont,kailua town map Japanese noanoa,0,0
435,2017-03-27,kainehe liquor signs.jpg,Kainehe liquor,grocery,1,English,0,0,0,0,21.39364722222222,-157.74520833333332,Oahu,Kailua,Kailua,Kainehe St,,bus,con,kainehe liquire,0,0
436,2017-03-27,Kainehe liquor.jpg,Kainehe liquor,grocery,1,English,0,0,0,0,0,0,Oahu,Kailua,Kailua,Kainehe St,,bus,con,shop name Kainehe liquor,0,0
437,2017-03-27,kalapawai cafe and deli front door.jpg,Kalapawai cafe and deli front door ,"grocery, restaurant",1,English,0,0,0,0,21.393719444444443,-157.74479722222222,Oahu,Kailua,Kailua,Kailua Rd,,bus,con,shop name kalapawai ,0,0
438,2017-03-27,kalapawai cafe and deli.jpg,Kalapawaicafe and deli,"grocery, restaurant",1,English,0,0,0,0,0,0,Oahu,Kailua,Kailua,Kailua Rd,,bus,con,shop name kalapawai cafe and deli,0,0
